blend_id,oil_type,4c7a51f1-dc82-41dc-92fa-772535c2c70c,33fd9876-db06-478c-8993-17dd5d9d698a,val,7c8a81df-b7e7-4507-aab1-79a61fce7887,50d7e65f-df1c-4e73-8961-9608846cf1d3,7eef1eae-b625-40f0-bc54-9ee4eb2abeb3,049e5cb9-9c20-438c-9ef2-96870712a0be,76287f81-2806-481a-8dc6-7274a761e2f9,9e2de643-ddca-487e-b9e7-69b25d8662bf,5cf8e492-dfea-4ecb-8799-a97989c46256,5f1a9612-c626-4f94-8e98-6a103e4f07ef,ebe9475f-b29f-4ffd-86af-a16a8321f1ee,161776ad-2131-4557-a1f2-995bacb90bf0,7fde038e-937b-4420-a4de-daf51b2ab54a,a7e1eb76-5329-41f9-87af-a3c0bcc04c06,e6a39b44-cb14-4221-aaa6-f26fd946e68e,5d79a10f-c1f3-4ca8-85f2-7833c295e3c8,a3312e2a-ad4e-42de-8d5a-533d85346b4d,f6cc205c-a44d-40e5-9462-2eab4a673e2a,00f815e2-e93a-4bac-9e2b-9733d77ab1ea,90f8d10d-0094-4188-b5de-85b71db78859,6778cdc9-8a45-4592-9da9-9670a616ec35,bb81c562-5ae1-41cd-817c-0d80e41168ca,e1393ee4-f97f-405d-b4ad-208cb3a46bc0,9a5290f3-d43b-424f-9a4f-b68c4abf718a,4e3b4ddc-7a7e-43e6-bd1c-64c4aaa8b2c0,45496a42-6a86-40fd-bdf6-9451c9c0641b,2efb9b14-01bf-43bf-bd8b-bcd4675f040d,227542be-0884-44dd-afbd-cbe2fd8338bf,4ff1ad46-aa06-4344-875e-a1f33ac094a7,d6eff30f-788e-48a2-b2bd-cbba188f4e63,d7651afb-daba-4d99-bab9-ec17ae0f30ca,78cb28c6-8e47-42b3-8568-4829b634301a,a8bc9c11-42cb-4452-8cc8-8f96eb3d7705,eb35a9fb-06b7-4a34-8aa2-d3026efac4ed,b66d6e5c-747b-46b7-a050-a36acbee020f,a915d87d-cf09-4aad-b84a-626778d5c019,7cd9a217-5ed5-474e-9566-f9d67ee7f4e1,a4b657dc-6c1b-4039-987c-af72aeae387a,1667ebbd-5a03-4789-a385-c9b9e2395f96,59f3b39f-737a-47fe-8eee-3aec01555b0b,53c624b1-f40b-4a31-82e2-6f3e73bbf9da,b34a1cc1-5998-4c18-b91e-89c2450d4e83,4d43ef8b-f3d2-406c-810e-4e1aa6f4d36b,04f20f18-f2e2-4864-90da-f0c4362ca79a,5ccd9b66-2ff5-45d5-9117-e3b1a4a3f892,59a51599-1085-4a3e-9623-0a819b722db3,94d89046-80c9-41a8-9d0c-d587d9ed18c2,ece02549-5425-42dc-af7d-c3f53d480ca6,71ad7f42-90b8-44af-a78d-95e9bce18480,24acf244-3846-49a7-be19-ebbff58fde91,d1e22cd4-a828-4e1a-9bbe-34d342c1980b,52178b55-5b8f-48c4-8e8c-021f1facf40a,99f126a5-435a-40e7-bc31-c2b42e32aab7,aa05ca42-92ba-4e72-8969-b9446281f277,943ccc3a-58c3-4ef7-a41f-02aa4956aeb1,a21ee2d5-8f50-40ce-b0b4-d6aec1130eee,b17c80da-d1f5-4705-959d-923c14253119,b38cd6d1-cc71-4771-9d9c-7b37ae274fe9,928fc6d7-374c-45c9-99bd-39de63a3f140,eff11261-8c41-4965-9692-fb8336e5b0e1,085c81d0-1885-4560-a4d3-08f9c0d108e2,e08049e5-b6df-4014-b6c1-0eff02a30b39,18ddc15f-51bb-4f95-936a-64c9f3c453e6,2bf4e562-53bd-4e6f-9f83-c30a892170e1,63ebef72-247d-40fb-a9b6-8987ad42b16d,7fa1099c-cc3d-4bc2-ab0b-daa4fce8002e,e238dd99-a730-4333-9ef0-85a3faaa4ff0,c97c9cdb-a28a-499d-9da3-e769290b05d7,9fa62975-847a-469e-bd3e-e0e133141ab0,9e87f31b-a049-464c-bc75-fd17bb9b98b0,ea2ecdb7-115a-4fbe-8438-3a1cfc3a6469,cba8acaa-efa7-4e04-9793-0b95020878be,60da2a12-5991-4aa9-ae4f-9cd012f672b0,fffabb0e-628a-43e5-85a8-73d314d910c1,719499f0-1923-439b-821e-47594974dcb2,b2f24d32-97e1-46f2-94ec-89bd9e30ff0e,834c8f63-4212-4e7e-b28e-2c79a42eb52f,b3e785a4-8385-4654-b045-880de4c3afd1,5b814af6-64df-488a-a05d-6cc4677d1c43,80fef28d-3b7f-45df-a889-eacfa39673d4,662a0731-1523-4070-a8e3-c5e2806cbfcb,d8781211-58fd-4220-ba55-61ccd6d8b558,769fabb5-2459-49d0-bf43-62e2921520ac,53d6b944-dbbd-40ee-a5b3-89bd0c983ab9,9c282e4a-84af-4cf2-abfb-fb4b6eb1ad20,61718786-0258-4501-984f-50f515e9ce6c,2aef9bbe-072f-4dea-aa76-036fb022a1e5,80445e43-cf82-4c0f-a53b-fe645d67f2f4,11dbe402-b372-464a-9a91-8a142d8724e5,d85f925a-fcd4-40c6-a710-b60605a939d3,d734cbad-e7e1-4919-90e9-028f45a87219,f3279986-966f-426d-8408-76aadba71553,a9c8d1ef-2334-4050-b634-804c968c9a08,90b442e5-5d9c-4aa8-a1d4-4ba384d10874,1c62da11-9c80-4f94-a519-f6cdcf7662dc,ca391f34-26e7-4427-a96e-326f560c36b2,b7cfc59a-c869-4aa3-b6dc-250db0c8fd33,96378e41-34be-4718-94cd-15bbf8276def,d733a865-4f57-476d-a850-32587a38ba91,64fc59c5-3d77-4dde-aef9-4bc4a8b39722,773bed06-8a5f-4f72-a9fd-89dac602ba20,6473371b-bbbc-4bc0-92da-b783da2a5277,132b1739-f7f7-4450-89b4-6d13fad0b6f2,smiles_list,component_names_list
205e7992-e280-11ed-8477-005056921581,c8de281b-54cc-454f-a47b-9b78fed139e4,7.01,-62.0,11700.0,3.81,4817.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCC(C(OC)=O)CC', 'CC(C(OCCCC)=O)C(OCCCC)=O', 'CCCCCCC(C(C)CCCCCCC)CC(C)CCCCCC']","['a6715883-185b-411b-a05c-cdbb0675d5cd', 'c0c33364-a1c5-42eb-9154-89c982c6f562', '5238007a-5387-4e17-b738-2150171a6087', '5011713b-7c70-465a-a9d2-8eff131ae671', '9a24ca1e-2385-4b57-9151-918ee1504684', '8c9fc1cd-a953-4160-bddd-2c4f7cedbc21']"
8ccacaa0-2221-11ee-97a6-005056921581,60c1209c-8e77-467e-a01f-b6321801a260,16.24,-40.0,100000.0,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCCC(C)CCC', 'CCCCC(C)C']","['6314fabc-8e78-42be-87fb-948ba3bee8f9', 'b84237b9-d742-481b-a9df-c0f01b1997fa', '88a2ca09-2765-45f2-9c7a-552af3d0baad', 'cd7f119e-3107-45e0-816f-f98f963d6d08', '1b42992f-5222-4510-96a2-0c4cbcd0fefc']"
ccc88712-c7c4-11ed-9659-005056921581,60c1209c-8e77-467e-a01f-b6321801a260,16.73,-41.0,167500.0,err,,872.9,0.167,876.0,,,,,,,,,,,,,,,,,,,,,,,2.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCCC(C)CCC', 'CCC(C(OC)=O)CC', 'CC(C)CCCCC']","['6314fabc-8e78-42be-87fb-948ba3bee8f9', 'a6715883-185b-411b-a05c-cdbb0675d5cd', '0444c588-f816-4b9b-a6dc-f596b021d6e3', '88a2ca09-2765-45f2-9c7a-552af3d0baad', 'd0c80db9-b2c4-4fee-be8e-5493a8ac7fa0', 'c286e40d-852e-43cd-8bee-c18598a3a853']"
b3320eda-c7c0-11ed-9659-005056921581,3fa07e0a-415c-496d-b88b-557855cb3e77,7.0,-49.0,16460.0,,,841.0,0.026,844.1,10.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['CCCC(C)CCC'],"['6314fabc-8e78-42be-87fb-948ba3bee8f9', '8c8df7b8-00cf-4151-a9fa-870c3280943a', 'f22976fe-8f55-4e1d-af8e-77dd33d313c1']"
ac37cb5a-fe9a-11ec-8ee8-005056921581,60c1209c-8e77-467e-a01f-b6321801a260,15.23,-40.0,97700.0,4.51,,840.0,0.073,843.3,0.0,10.0,0.0,206.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCCC(C)CCC', 'O=C(OC)C(C)(CCC)C', 'CCCCCCCCC(CC(CCCCCC)CCCCCCC)CCCCCCCCC']","['6314fabc-8e78-42be-87fb-948ba3bee8f9', '9c36fb63-d617-46a1-af81-037fc18eadf7', 'e8834610-89d7-40b2-8504-818c1dbaa218', '7dde6ccf-b6cf-411c-b43b-a7885c336ec1', '901ef5e3-4ca7-404e-a5d4-7c63890ddb67']"
1036b13a-cc76-11ed-9984-005056921581,60c1209c-8e77-467e-a01f-b6321801a260,16.49,-44.0,138500.0,,,871.4,0.166,874.5,0.0,20.0,0.0,,113.58,,,err,,,,,err,,,,,,,,,,2.171,,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCCC(C)CCC', 'CC(C)CCCCC']","['6314fabc-8e78-42be-87fb-948ba3bee8f9', '0444c588-f816-4b9b-a6dc-f596b021d6e3', '42b2096c-99e5-4d28-8f51-6d0eb28e6130', '88a2ca09-2765-45f2-9c7a-552af3d0baad', 'd0c80db9-b2c4-4fee-be8e-5493a8ac7fa0', 'c286e40d-852e-43cd-8bee-c18598a3a853']"
a1f2239c-8eaf-11ee-8345-005056921581,3fa07e0a-415c-496d-b88b-557855cb3e77,15.41,-45.0,96630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCCCC', 'CCCC(C)CCC', 'CCC(C(OC)=O)CC', 'CCCCC(C)C', 'CC(C)(C)CC(C)(C)C']","['615537f6-1f8f-4240-a5e9-8f7be344ecd3', '6314fabc-8e78-42be-87fb-948ba3bee8f9', 'a6715883-185b-411b-a05c-cdbb0675d5cd', 'b84237b9-d742-481b-a9df-c0f01b1997fa', '88a2ca09-2765-45f2-9c7a-552af3d0baad', '7dde6ccf-b6cf-411c-b43b-a7885c336ec1', 'abf252e5-fe01-4700-847e-fb782e22b50c', '59f2d079-6d9d-4d85-93f5-9ccb068cb118']"
68515fd2-9634-11ed-8975-005056921581,c25411c1-0bec-41f3-8eee-81daaed2b890,7.38,-50.0,9180.0,4.35,,,0.05,,30.0,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCCC(C)CCC', 'CCCCCCC']","['6314fabc-8e78-42be-87fb-948ba3bee8f9', '2a2c6dd8-18b4-4cb3-bb17-e9b51efc1bb9', '51034d97-27f2-4f3a-9721-a04bac4d5e6c']"
ae830b02-5086-11ed-8429-005056921581,c25411c1-0bec-41f3-8eee-81daaed2b890,7.27,-52.0,12915.0,3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1269.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCCC(C)CCC', 'CCC(C(OC)=O)CC', 'CCCCCCC']","['6314fabc-8e78-42be-87fb-948ba3bee8f9', 'a6715883-185b-411b-a05c-cdbb0675d5cd', 'c0c33364-a1c5-42eb-9154-89c982c6f562', '2a2c6dd8-18b4-4cb3-bb17-e9b51efc1bb9', 'e9c38205-44f3-4630-a1da-1c82f6583a8f', '8ca429ef-0b0e-4c42-bfed-ec88a8078461']"
0e4dc594-4548-11ed-95be-005056921581,c25411c1-0bec-41f3-8eee-81daaed2b890,7.71,-49.0,37200.0,5.22,,,,,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,0.46,,,7.71,42.82,6.71,38.63,1.0,12.97,4.19,9.79,,,,,,,,,,,,,,,,,,,,,,,,,,,5959.0,,0.265,1960.0,,,,,,,,,,,,,,,350.0,,,,,,,,,,,,,823.0,,,2163.7,"['CCC(C)CCCC', 'CCCCC', 'CCC(C)(C)CC', 'CCC(C(OC)=O)CC']","['b26322a8-b4fa-41cc-a755-757b41d22919', '615537f6-1f8f-4240-a5e9-8f7be344ecd3', '94c6da88-8acb-4198-84c5-4f20642d8605', 'a6715883-185b-411b-a05c-cdbb0675d5cd', '901ef5e3-4ca7-404e-a5d4-7c63890ddb67', '209ed19c-828c-494f-8b86-44daf22ba5dc', 'e9c38205-44f3-4630-a1da-1c82f6583a8f']"
95c626b8-b260-11ec-8ff7-005056921581,60c1209c-8e77-467e-a01f-b6321801a260,15.19,-41.0,151000.0,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCC(C)CCCC', 'CCCCC', 'CCCC(C)CCC', 'CCCCC(C)C', 'O=C(OC)C(C)(C)CC']","['b26322a8-b4fa-41cc-a755-757b41d22919', '615537f6-1f8f-4240-a5e9-8f7be344ecd3', '6314fabc-8e78-42be-87fb-948ba3bee8f9', '136354bf-875f-4702-9687-45ab27b15689', 'b84237b9-d742-481b-a9df-c0f01b1997fa', '7015fb73-07b8-49ee-8812-2aa9d5a97b61']"
524442e2-0cd5-11ed-87b0-005056921581,c25411c1-0bec-41f3-8eee-81daaed2b890,7.81,-44.0,464600.0,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,err,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCCC(C)CCC', 'CC/C=C/CC(C1=CC=CC=C1)CC']","['6314fabc-8e78-42be-87fb-948ba3bee8f9', 'bae541b5-729a-4fb5-844c-468d4272185a', '209ed19c-828c-494f-8b86-44daf22ba5dc']"
40146fb6-7250-11ee-82d1-005056921581,60c1209c-8e77-467e-a01f-b6321801a260,5.08,-42.0,29610.0,,,,,,0.0,0.0,0.0,,24.61,139.0,,,,,,,,,,,,,,,,,,,,,,5.11,24.62,5.11,24.69,0.0,0.0,-0.07,-0.28,,-39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCCC(C)CCC', 'CCC(C(OC)=O)CC', 'CCCCC(C)C']","['6314fabc-8e78-42be-87fb-948ba3bee8f9', 'a6715883-185b-411b-a05c-cdbb0675d5cd', 'b84237b9-d742-481b-a9df-c0f01b1997fa', '88a2ca09-2765-45f2-9c7a-552af3d0baad', '59f2d079-6d9d-4d85-93f5-9ccb068cb118', '905f1c55-d5a5-4e15-8bb8-a8460520faac']"
e5540900-b186-11ec-9d4e-005056921581,60c1209c-8e77-467e-a01f-b6321801a260,15.19,-43.0,115800.0,,,,0.049,,400.0,340.0,390.0,,,,,,,,,,,,,,,,,,,,,,,,,15.19,,14.22,,0.97,6.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3685.0,,,,,,,,,,,,,,,510.0,,,0.38,,,,,,,,,,,,,,"['CCC(C)CCCC', 'CCCCC', 'CCCC(C)CCC', 'O=C(OCCCCCCCCCC)CCCCCC1=CC=CC=C1', 'CCCCC(C)C']","['b26322a8-b4fa-41cc-a755-757b41d22919', '615537f6-1f8f-4240-a5e9-8f7be344ecd3', '6314fabc-8e78-42be-87fb-948ba3bee8f9', 'ca396990-2ea4-4d8a-aa56-92bbbd5a9165', 'b84237b9-d742-481b-a9df-c0f01b1997fa', '7dde6ccf-b6cf-411c-b43b-a7885c336ec1']"
a5188788-ca4a-11ee-94c1-005056921581,60c1209c-8e77-467e-a01f-b6321801a260,26.01,-49.0,94565.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCC(C(OC)=O)CC', 'CCCCC(C)C', 'CC(C(OCCCC)=O)C(OCCCC)=O', 'CCCCCCCCC(CCCCCC)CC(C)CCCCCCCC']","['a6715883-185b-411b-a05c-cdbb0675d5cd', 'b84237b9-d742-481b-a9df-c0f01b1997fa', '5011713b-7c70-465a-a9d2-8eff131ae671', '88a2ca09-2765-45f2-9c7a-552af3d0baad', '8c9fc1cd-a953-4160-bddd-2c4f7cedbc21', '1b42992f-5222-4510-96a2-0c4cbcd0fefc', '62d3bfae-a440-4be2-9477-c84b0a0688d3', '59f2d079-6d9d-4d85-93f5-9ccb068cb118']"
d71afc64-797f-11ee-9355-005056921581,60c1209c-8e77-467e-a01f-b6321801a260,5.66,-46.0,13025.0,,,,484.0,843.2,,,,226.0,28.2,146.0,2607.0,err,392.0,0.7,1.0,2850.0,160.0,0.34,6.01,1.53,5.43,2.86,0.39,3.75,4.27,25.0,4330.0,,,,,,,,,,,,,,-43.0,823.0,0.0,0.0,0.0,,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,433.0,400.0,,,,,,,,,,,,,,,,,,"['CCCC(C)CCC', 'CCC(C(OC)=O)CC', 'CCCCC(C)C']","['6314fabc-8e78-42be-87fb-948ba3bee8f9', 'a6715883-185b-411b-a05c-cdbb0675d5cd', 'b84237b9-d742-481b-a9df-c0f01b1997fa', '2f0ff439-aa42-4625-b0c4-e90463051161']"
dd08d5ee-4dff-11ed-9a6d-005056921581,c25411c1-0bec-41f3-8eee-81daaed2b890,7.58,-51.0,16775.0,3.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCCCC', 'CCCC(C)CCC', 'CCC(C(OC)=O)CC', 'CC1=CC2=NNN=C2C=C1.C(CO)N(CCO)CCO']","['615537f6-1f8f-4240-a5e9-8f7be344ecd3', '6314fabc-8e78-42be-87fb-948ba3bee8f9', 'a6715883-185b-411b-a05c-cdbb0675d5cd', 'a2355ad2-3756-411a-af55-01f54ee8e8f6', 'c0c33364-a1c5-42eb-9154-89c982c6f562', 'e9c38205-44f3-4630-a1da-1c82f6583a8f', 'cb9cd00d-6c2a-4071-87c5-074a01fc8023']"
77a82e46-0e6e-11ed-8e9d-005056921581,c25411c1-0bec-41f3-8eee-81daaed2b890,7.78,-48.0,52990.0,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCC(C)CCCC', 'CCCCC', 'CCC(C)(C)CC', 'CC/C=C/CC(C1=CC=CC=C1)CC']","['b26322a8-b4fa-41cc-a755-757b41d22919', '615537f6-1f8f-4240-a5e9-8f7be344ecd3', '94c6da88-8acb-4198-84c5-4f20642d8605', 'bae541b5-729a-4fb5-844c-468d4272185a', '209ed19c-828c-494f-8b86-44daf22ba5dc']"
bf71ab8a-6bed-11ed-87f9-005056921581,3fa07e0a-415c-496d-b88b-557855cb3e77,5.721,-69.0,1936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCCCCCC', 'O=C(OC)C(C)(C)CC', 'CC(C)CCCCC', 'O=C(OCCCCCCCCCCC)C(CC)C', 'CCCC/C=C\\C(CCCCCCC)=C\\C(CCCCC)C', 'CCCCCCCCC(CCCCC)CCCCCC']","['2a2c6dd8-18b4-4cb3-bb17-e9b51efc1bb9', '7015fb73-07b8-49ee-8812-2aa9d5a97b61', '0444c588-f816-4b9b-a6dc-f596b021d6e3', '88a2ca09-2765-45f2-9c7a-552af3d0baad', 'a26c3c1b-fc44-446f-a4f8-e9de47cd9be2', '4d33f8f1-8129-4901-8c86-25caeceedc8a', '65b030fe-1a40-4e80-9cb0-66cd4e291dd3', 'f1dc5ac0-67a9-4148-9274-8f0acbcd5df7']"
be6d58fc-a076-11ed-9f24-005056921581,c25411c1-0bec-41f3-8eee-81daaed2b890,7.86,-50.0,13800.0,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.49,,,,7.86,34.84,4.47,21.12,3.39,43.13,13.72,39.38,,,,,,,,,,,,,,,,,,,,,,,,,,,1855.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCCCC', 'CCCC(C)CCC', 'CCC(C(OC)=O)CC', 'CC(C)(CC(C)C1=CC=CC=C1)C(OC)=O']","['615537f6-1f8f-4240-a5e9-8f7be344ecd3', '6314fabc-8e78-42be-87fb-948ba3bee8f9', 'a6715883-185b-411b-a05c-cdbb0675d5cd', 'c0c33364-a1c5-42eb-9154-89c982c6f562', '209ed19c-828c-494f-8b86-44daf22ba5dc', '2685d6e5-8194-4397-8856-5bdb5d343cc4']"
2b9cde50-381e-11ed-9a4d-005056921581,60c1209c-8e77-467e-a01f-b6321801a260,15.0,-45.0,80575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCC(C)CCCC', 'CCC(C(OC)=O)CC', 'CCCCC(C)C']","['b26322a8-b4fa-41cc-a755-757b41d22919', 'a6715883-185b-411b-a05c-cdbb0675d5cd', 'b84237b9-d742-481b-a9df-c0f01b1997fa', '7dde6ccf-b6cf-411c-b43b-a7885c336ec1', '901ef5e3-4ca7-404e-a5d4-7c63890ddb67']"
b0bbed02-a06e-11ed-9f24-005056921581,60c1209c-8e77-467e-a01f-b6321801a260,15.89,-43.0,84000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCCC(C)CCC', 'CCC(C(OC)=O)CC', 'CCCCC(C)C', 'CC(C)CCCCC']","['6314fabc-8e78-42be-87fb-948ba3bee8f9', 'a6715883-185b-411b-a05c-cdbb0675d5cd', '76bc0881-1745-405b-81a8-9aedb2076a08', 'b84237b9-d742-481b-a9df-c0f01b1997fa', '0444c588-f816-4b9b-a6dc-f596b021d6e3', '88a2ca09-2765-45f2-9c7a-552af3d0baad', '7dde6ccf-b6cf-411c-b43b-a7885c336ec1']"
8fff8c66-ddc9-11ed-8992-005056921581,c25411c1-0bec-41f3-8eee-81daaed2b890,7.41,-47.0,26440.0,4.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2362.0,,,,,,,,,,,,,,,"['CC(C)CCCCC', 'O=C(OCCCCCCCCCCC)C(CC)C', 'CC(C)(C)CC(C)(C)C']","['4922d570-6447-4982-b0e8-c676ab743ba0', 'c0c33364-a1c5-42eb-9154-89c982c6f562', '0444c588-f816-4b9b-a6dc-f596b021d6e3', '88a2ca09-2765-45f2-9c7a-552af3d0baad', 'a26c3c1b-fc44-446f-a4f8-e9de47cd9be2', '209ed19c-828c-494f-8b86-44daf22ba5dc', 'abf252e5-fe01-4700-847e-fb782e22b50c', 'b6ad3924-2c4f-43f8-aa41-0c94fcfc184d']"
215a061a-c7bc-11ed-9659-005056921581,3fa07e0a-415c-496d-b88b-557855cb3e77,15.37,-40.0,144500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCCCC', 'CCCC(C)CCC', 'CCC(C(OC)=O)CC', 'CCCCC(C)C', 'CC(C)CCCCC', 'CC(C)(C)CC(C)(C)C']","['615537f6-1f8f-4240-a5e9-8f7be344ecd3', '6314fabc-8e78-42be-87fb-948ba3bee8f9', 'a6715883-185b-411b-a05c-cdbb0675d5cd', 'b84237b9-d742-481b-a9df-c0f01b1997fa', '0444c588-f816-4b9b-a6dc-f596b021d6e3', '88a2ca09-2765-45f2-9c7a-552af3d0baad', '7dde6ccf-b6cf-411c-b43b-a7885c336ec1', 'abf252e5-fe01-4700-847e-fb782e22b50c']"
6cfb8b3c-13c8-11ed-94cf-005056921581,c25411c1-0bec-41f3-8eee-81daaed2b890,7.32,-49.0,16395.0,5.0,,851.8,0.164,855.2,20.0,30.0,20.0,232.0,,,,,,,,,,,,,,,,,,,0.079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.0,,,,,"['CCC(C)CCCC', 'CCC(C)(C)CC', 'CCCC(C)CCC', 'COC(C(C)(CC)C)=O', 'CCC(C(OC)=O)CC']","['b26322a8-b4fa-41cc-a755-757b41d22919', '94c6da88-8acb-4198-84c5-4f20642d8605', '6314fabc-8e78-42be-87fb-948ba3bee8f9', '02bbb0cf-07c7-4456-8634-e5aa3808d631', 'a6715883-185b-411b-a05c-cdbb0675d5cd', '901ef5e3-4ca7-404e-a5d4-7c63890ddb67', '209ed19c-828c-494f-8b86-44daf22ba5dc']"
f8251050-7260-11ee-82d1-005056921581,60c1209c-8e77-467e-a01f-b6321801a260,12.49,-47.0,69975.0,5.0,,,,,0.0,10.0,0.0,,,,,3.0,,,,,,,,,,,,,,120.0,,,,,,,,,,,,,,,-44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCC(C)(C)CC', 'CCC(C(OC)=O)CC', 'CCCCC(C)C', 'CC(C)(C)CC(C)(C)C']","['94c6da88-8acb-4198-84c5-4f20642d8605', 'a6715883-185b-411b-a05c-cdbb0675d5cd', 'b84237b9-d742-481b-a9df-c0f01b1997fa', '88a2ca09-2765-45f2-9c7a-552af3d0baad', 'abf252e5-fe01-4700-847e-fb782e22b50c', '59f2d079-6d9d-4d85-93f5-9ccb068cb118', '1433126f-b36a-4e69-ad2f-ee12d8b46275']"
